,NBHD,NBHDL,NBHN,NBHT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTKSCOR,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTPROBW,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,KRBPCTP,KRBPCTPL,KRBPCTPM,KRBPCTPS,LOGCONHD,LOGGBHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s329,2.9937653242,-0.7444525138,0.1989654243,1.311711901,2.05,22.962962963000003,6.465776659199999,600.0,23.380952381,5.7050520635,450.0,-0.505776809,-0.8589465257000001,2.5120558251,0.33838347750000003,1.0536742521,-1.7170941724000002,0.012705918100000001,0.0944736328,0.0303144531,4.316134445,0.2146999888,1.1897637155,0.5,0.33333333330000003,22.5,-1.6653345369999998e-16,1,-4.5102810380000006e-17,-2.5,25.625,0.0349358974,1,-0.002021978,-1.483974359,0.08868307539999999,1.2726696039,8.5,9.1,2.4611055068,0.45290884049999997,1.7425974504,-0.2990873444,,-2.9199041807999997,-0.0118841799,-0.1448413667,3.3579238220999996,2.6790370604,0.083542507,1.6181547449,-1.3646783862,3.2360509786000002,117.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.6138065338,0.0018209004,0.934375,0.0021590645,0.7222222222,0.0256124969,0.0256124969,0.0256124969,0.2962962963,0.22222222219999999,0.33333333330000003,0.33333333330000003,-1.780502452,-0.256993521,1.5202231956,0.3332341243,1.0248026044,-0.3213340852,,,,,,,-5.001493818,5.0873225183,0.3267903837,11,2.0021952243,0.3772400178,2.0229917118,-0.4776081210000001,3.3259189960000004,0.3822561665,1.1353200985,-2.1541977098,0.5,0.0296551135,0.0016733681,3.1315771098000003,0.4828707201,0.3421296433,3.8298714820999997,0.2202442141,1.5904803278,-0.8089156047,237.5,5.8,6.3,,,,,,227.5,215.6666666667,2.4881835578,0.2359420061,1.1726747424,-11.833333333299999,0.0730417377,0.21831903809999997,2.1135179867,0.3127282178,1.5029086021,-1.2888018308,-0.2595707916,1.5074173899,0.2486409068,1.3694102858000001,-0.17927865680000002,1172.1319444444,0,12,4660.5833333333,-0.8646031592000001,0.0779533625,-0.7594122620999999,0.1297352548,0.17902497609999998
s334,,,,,,29.090909090900002,3.6633199997,610.0,26.565217391300003,3.8236832191000003,580.0,-0.3819050047,-0.9288661775,2.7515928503,0.38905568520000006,1.6020433036000001,-0.9612010195999999,9.11917e-05,0.007297637900000001,0.0126035156,3.288962465,0.2650033198,1.3787908351,0.1666666667,0.33333333330000003,14.958333333299999,0.1625,2,-0.0031666666999999996,-3.375,13.166666666700001,0.0608333333,1,-0.0029,-1.6916666666999998,0.15937007520000002,0.6457734909,8.7,6.1,0.8266201054000001,0.259782954,1.7226941236000002,-0.7920395501999999,0.33333333330000003,-1.5346217569,0.35849389299999995,0.0,5.320134937200001,3.0706498798000004,0.0220509831,3.2503429887,-1.1195720593,3.7262636324,221.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.6412079214999999,0.0016730231,0.7213916779,0.0019438672,0.5,0.0004,0.0038729833,0.0038729833,0.6296296296,0.7777777778,0.5555555556,0.5555555556,-0.9380670056,0.1479327533,1.8684157855,0.4150749085,2.0762336955,-0.2686327451,361.5,3.6574008504,0.28874958640000004,2.1304668335,-1.1990930290000001,-0.28563515149999996,,,0.5700085364999999,7,,,,,3.054858905,0.3612883852,1.7423251512,-1.6096210615,0.570719603,0.1315493098,0.0016774479999999998,6.097616990800001,0.7315060427000001,0.2335399863,2.7433062665,0.2480616033,1.6952017850999999,-0.4677457193,334.5,5.5,5.7,334.5,3.2885963532,0.3050875154,1.9832809972999998,-1.0878652445,308.3333333333,464.3333333333,2.6537506478,0.3219768351,1.6209330665,156.0,0.5939627627,-0.1149216997,2.109114911,0.30283705920000004,2.2490926722,-0.9805713176,-0.2260851082,1.7602119303,0.20832830559999999,2.1624320044,-0.35285562460000003,1574.1208333333,-1,7,6936.583333333299,0.7045818173999999,-0.1514263854,0.1977674364,0.8237506081999999,0.7231050189
s336,2.212431821,-0.4509968626,0.039894832000000005,1.9661135038,2.15,45.5555555556,13.298483868599998,778.0,33.3333333333,7.3846688032,677.0,-0.4907833865,-0.7574843130000001,2.64471128,0.28194498430000003,1.4913349353,-1.2353790957,0.0003477501,0.00025772,0.1190205078,4.233471738,0.4195697813,1.66333867,0.6666666667000001,0.33333333330000003,17.5,0.0916666667,2,0.001,-2.5833333333,18.4166666667,0.26089347079999997,3,-0.0086423826,-3.1243986254,-0.2163964041,0.6929760420000001,5.5,4.1,1.3748050055,0.25785202329999996,1.5319953875,-0.6290644897000001,,-0.0684791294,-0.27578185040000003,-1.0856455288,3.1488438797,1.6327452402,0.0425663377,2.6390013619999997,-1.4184071275,2.6215454703,168.0,2.3916188301,-2.7538603758,0.3492235958,5,0.6340867996,0.0027022269,0.8225616455,0.0035750197000000007,0.5833333333,0.06403124240000001,0.25,0.25,0.0740740741,0.22222222219999999,0.0,0.0,-1.4787074667,-0.134009768,2.1280767776,0.3289832751,1.3834589341999999,-0.2864300001,265.1666666667,4.2185587723,0.3645395061,1.1222091964,-1.4584510196,-0.3756594269,,,0.4267267717,4,1.1194907552,0.3753369685,1.2474059216,-0.09919075349999999,2.3290748515,0.3677688839,1.1811828551,-0.8246530606999999,0.3447432763,-0.020790743700000003,-0.0001305356,0.9371889735,0.5074718533,0.3117341071,2.4114720545,0.27840710620000003,1.9522957809,-0.5270395354,363.5,7.5,5.2,275.6666666667,2.2978237286,0.3004618182,1.0873151111,-0.4064945235,249.5,245.0,3.1455229852,0.3220809724,1.3656215528,-4.5,0.0186606592,0.27451678739999996,1.9333683487,0.31820020309999997,1.5881292944,-0.6667530643999999,-0.1402666985,2.0571465379,0.32378031960000003,1.9673981087,-0.2170627714,1429.1984848485001,18,6,2846.25,,,,0.1622214628,0.2831216916
s339,2.2260277432,-0.6185594435,0.035057617799999996,2.1663027948,1.7894736841999999,34.4583333333,6.3037543449,802.0,26.434782608699997,5.043682700000001,582.0,-0.7669332144000001,-0.9288843623,4.4313378418000005,0.38278196649999996,2.2757720586000003,-2.0397227052,0.00033311519999999994,0.0025541,0.000121582,2.911116758,0.3982870854,1.4202482372,0.8333333333,0.1666666667,10.916666666700001,0.0166666667,1,0.0003333333,-0.5833333333,14.75,-0.0830508475,1,-0.001465387,-0.8915662651,-0.24501983239999997,0.3432985746,7.3,4.4,1.1159441757,0.461601916,2.4454566781,-0.6640030808,0.9444444444,-1.6017992011000002,0.0812284461,-0.7548590440999999,3.8104168489999997,2.8073998417,0.2516346592,1.4610406999,-0.7458764829000001,2.9788724794999997,105.0,25.7627506452,0.9984046206999999,0.3968411315,9,0.7411956787,0.0012560480999999999,0.8970016479,0.0011747586,0.75,0.0002011893,0.0002011893,0.0002011893,1.0,1.0,1.0,1.0,-1.0066778095,-0.1460939275,1.8858593737,0.3231826887,2.2811967401,-0.40964569380000004,,,,,,,,,0.4675669965,16,1.6416327031,0.4583358,2.101076991,-0.3870534788,2.651950098,0.4186669608,1.3976187071000001,-1.5526401847,0.4218362283,0.07788134769999999,-0.0010412332,5.7380228333000005,0.6638865347,0.1955895183,2.5037583849,0.259118045,1.5725756021,-0.6728312544,313.5,5.5,4.5,389.0,1.7287436638,0.2585347109,1.2781698952,-0.6804794552,286.6666666667,313.8333333333,5.0246932669,0.121752144,3.9142460627999998,27.1666666667,-2.2215562015,-1.6566364037,1.810113863,0.3039772964,1.7878676811,-0.8237171578,-0.1723271397,1.4974999359,0.12268435960000001,1.9917969056,-0.0253563158,2504.4621212121,-3,11,4934.9166666667,-1.1760305877,0.5436242119,-1.167431979,0.8811110506000001,0.5132530579
s346,2.2842057574,-0.8339846497000001,0.06212098670000001,2.1482280405000003,1.35,34.0909090909,7.5901508292,722.0,26.1,5.8750139977,502.0,-0.4307115363,-0.8834011998000001,2.4349702439,0.39249222159999997,1.4668131253999999,-0.8002018062,0.0003147238,0.0007004013,0.0058984375,2.2741201263999997,0.29206299329999996,1.4733682341999998,0.8333333333,0.1666666667,7.75,0.125,2,-0.011000000000000001,-2.4166666667,13.833333333299999,-0.0501117659,1,-0.0014241007999999998,-5.439544808,-0.136,0.45107096770000005,6.4,5.1,1.4767527331,0.22017066010000003,2.3631161749,-0.4714729636,0.4722222222,-1.5831420078999998,-1.6017655645,-0.5437925163,2.0651378547999997,1.7744489212,0.1221006564,1.8042469592,-0.5000413294,1.6562268739,152.0,0.0331595576,-1.0338362518000002,-0.6040336064999999,3,0.6240500331000001,0.0013407786,0.99296875,0.0022007082,0.6111111111,0.0038729833,0.009797959,0.009797959,0.4814814815,0.5555555556,0.44444444439999997,0.44444444439999997,-0.7466340229999999,-0.113910143,1.5743360634999999,0.4731034156,1.7896969761,-0.19889877179999998,391.1666666667,3.2147079097000004,0.34253859000000003,1.4062088363,-0.10890830609999999,-0.6248093517000001,15.570323748699998,-11.7401499283,0.9044041769,2,1.1417341916,0.4087912642,2.2557401615,-0.45608369579999997,3.4040912012,0.41000707159999994,1.9870214458000002,-1.5937830860000002,0.3143564356,-0.004738060200000001,-0.0007996335000000001,7.6594404475,0.6695744674,0.18281643399999997,2.8272553741000004,0.241226122,1.6936035165,-1.0868045128000001,292.0,6.1,4.6,290.8333333333,4.1383038958,0.3338490382,1.4544861076,-1.1079134719,,,,,,,,,1.9219527166,0.4367782793,1.8751408844,-0.9062199839,-0.2580782673,1.4363271706,0.2421520211,1.7050306982,-0.42608591939999996,3136.2962962963,-5,9,7703.25,,,,0.4883568647,0.7118443056
s357,2.3719564646,-0.6285301363,0.20301148440000003,2.2540865397,2.15,23.625,7.4705945285,537.0,24.444444444400002,3.2398660506,420.0,-0.5358038603,-0.7728032074000001,2.9100594414,0.4098704305,1.3322631686,-0.8956706684,0.0006326362000000001,0.0022709122,0.011269531299999998,4.5577662796,0.30038015220000003,1.3666360078,1.0,0.0,5.958333333300001,0.0625,2,-0.012166666699999999,-2.4583333333,4.0833333333,0.027804877999999998,2,-0.0039121951,-1.2713414634,0.26598437080000004,0.8931267205000001,8.1,6.2,2.4322741575,0.49703516799999997,2.1350662345,-0.5472114239,0.2777777778,-4.1395908272,-0.27384946050000003,0.42071093789999997,4.4787130615,3.66731306,0.1546045975,2.2571465859,-1.1652624446,3.6348828618,132.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.8143432617,0.0009143621,0.9866577148,0.0008029714999999999,0.4722222222,0.0015811388,0.0015811388,0.009797959,0.5925925926,0.6666666667000001,0.6666666667000001,0.44444444439999997,-0.7394315161,-0.3380393551,1.8069247348,0.4613488373,1.8628745902,-0.38871315359999997,353.3333333333,2.6699618813,0.2939149138,1.4135480756,-0.44647905299999996,-0.35531017930000003,31.9509677333,-27.568528906399997,0.690064714,13,1.7834664502000002,0.6943351456,1.8748619704,-0.4199955156,3.2467821236,0.4132995343,2.3307585609,-1.7048380194,0.4765432099,0.0747388157,-0.0009829369,9.2300320996,0.7086344232999999,0.20008919309999998,4.0360324167,0.28328810309999997,1.5875800159,-0.5604619886000001,286.5,5.3,5.3,399.5,2.7574881024,0.2757647582,2.0299911221,-1.118518555,317.8333333333,297.3333333333,3.0365395586000004,0.35146526200000006,1.4388940285,-20.5,-0.5516159547,-0.1029626717,2.2561434940000002,0.3476048215,1.4938252306,-0.8288588318000001,-0.2490707199,2.3893877628,0.3692694784,1.9276489909,-0.17350351120000002,2535.6625,1,11,3278.25,1.4218031575999999,-0.6062252483,1.0574360165,0.9008088678,0.3320862918
s359,2.2134478875,-0.8583556156000001,0.1268004811,2.2981074929,1.35,45.1666666667,9.102359099500001,754.0,33.2352941176,5.2741043288,534.0,-0.4200069918,-0.7741675481,3.2541077001999996,0.4323560113,1.8959463422999998,-0.9039814004,0.0011822553,0.0020546188,0.056427734400000006,3.242606027,0.35603261740000003,1.423624789,0.1666666667,0.33333333330000003,17.7916666667,0.0625,0,-0.0011666667,1.2083333333,29.590909090900002,0.003995401,1,-0.0002420236,-0.8972405864,0.8257123048,0.2061309386,8.5,9.9,1.6564998401,0.5751795829999999,1.8852208688,-0.4393452065,0.0833333333,-3.5848511411,-1.2948474593,-0.46832835939999995,2.7109498368,2.5315107088,0.2847456761,1.4201943543,-1.2083775268,3.5486526974,158.0,-233.6275859577,1.0243183764,1.0026336628,6,0.7819671631,0.0007870647,0.8208786011,0.0016567992,0.1666666667,0.06403124240000001,0.06403124240000001,0.0250474647,0.2592592593,0.22222222219999999,0.22222222219999999,0.33333333330000003,-1.1692070267,-0.17367847660000002,1.5986510847000002,0.3710261167,1.8348835357,-0.35275325,430.1666666667,2.5401137316,0.3243471456,1.5844899104,-1.0873035072,-0.3861921931,,,0.6657862474,9,1.4990198441999998,0.49888841159999997,1.9674509171,-0.2618928413,2.7840056612,0.5222056413,1.2578967924,-1.8745412412,0.4029484029,0.0097934199,-0.0017672360999999998,7.5019523859,0.437082932,0.0395469977,2.379348352,0.352083319,1.3202742859999999,-0.6041255107,364.5,7.0,6.0,324.5,1.2906058918,0.28165903810000004,2.1124794733,-0.2366773652,330.1666666667,336.8333333333,1.903380302,0.3400192313,1.4388533862000001,6.666666666699999,-0.1870064545,0.1353198234,1.9071218095,0.4396904088,1.8364451896,-0.6534279553,-0.3766841256,1.7969802934,0.4148910175,1.7276307007,-0.6273476308,4249.125,6,4,4810.7083333333,-1.1049887709000001,0.07054440690000001,-0.8760403106,0.9022685609,0.3023687047
s365,1.9283758021,-0.3610126385,0.0831034715,2.5920135633,3.0,30.2,7.7703891388,581.0,17.6428571429,11.559925092,218.0,-0.5180955193,-0.7953048522,5.0021159001,0.3171912018,2.9986685746,-1.2195249018,0.0027985540999999996,0.0208928833,0.0120205078,4.7552766065,0.2571328888,1.8802548769999998,0.8333333333,0.1666666667,13.875,0.0791666667,2,-0.006833333299999999,-3.625,14.708333333299999,0.18698182559999998,2,-0.005491525400000001,-4.6445783133,-0.08104145600000001,0.5017947422,7.9,7.6,1.5658558163,0.4352603252,1.8390176225,-0.1895146716,0.1666666667,-2.034449777,0.07513223670000001,0.1910395678,4.9380558016,3.5890049544,0.1694763406,2.798504789,-0.8075379761,4.3503317988,299.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.7861946940000001,0.0013919175,0.965234375,0.0014605115,0.6388888889000001,0.158113883,0.06403124240000001,0.158113883,0.14814814810000002,0.11111111109999999,0.22222222219999999,0.11111111109999999,-0.9680707043,-0.1324596026,2.2627379976,0.3555186838,2.2986321441,-0.43294375549999997,,,,,,,,,0.6483614592,13,1.7440608182,0.428992331,2.1128189677,-0.6122181996,2.6715126217,0.5522860227,1.4379744327000001,-1.4727846349,0.5283950617000001,0.0809846531,-0.0014207975,5.8679706899,0.32413436,0.2365381434,4.119255281,0.30338247490000003,1.4368051606,-0.9568057911,278.0,7.2,6.2,222.1666666667,2.6671776107,0.3284782122,1.7497880453,-0.7159112403,193.6666666667,268.3333333333,3.9848835932999997,0.344159869,1.9540280937,74.6666666667,-0.4132366889,0.8377630625,2.6523429141999997,0.2896610269,1.6104239927000001,-0.9371826512,-0.2626551475,2.5234173115000003,0.3328365258,1.7663584497999998,-0.4178523532,1741.0138888889,9,8,3326.3333333333003,0.6410784152000001,-0.1098328033,1.2633668637,0.2055873917,0.2404315179
s368,0.9309114293999999,-0.07775127450000001,0.0507786581,1.7468050252,1.35,16.6666666667,3.1008683647,430.0,15.2,3.3788558221,355.0,-0.44828693259999997,-0.8915179878,3.8062532152999995,0.36607999909999994,2.1038009085,-0.5358661846,0.0004864410000000001,0.0048004456,0.0777617188,5.232766722,0.2981874916,1.3979564065999999,0.5,0.33333333330000003,11.208333333299999,-0.0291666667,0,0.0011666667,-0.5416666667,3.8333333332999997,0.0489361702,0,-0.0040425532,-0.9893617021,0.1849224525,1.2949847015,8.9,8.4,2.417791444,0.3317332309,2.1364815993,-0.5193707616000001,0.055555555599999994,-0.9606049672,-0.39185578979999997,0.0,5.320134937200001,5.994278549500001,0.2333627307,5.3997659368,-1.2494826612,3.4664424285,213.0,2.3916188301,-2.7538603758,0.3492235958,5,,,,,,0.009797959,0.0256124969,0.06403124240000001,0.2962962963,0.33333333330000003,0.33333333330000003,0.22222222219999999,-1.0219581709,-0.0406358343,1.8497059982,0.4238390049,1.6832229374,-0.3835815552,257.8333333333,3.8918086712,0.2805575929,1.6259268364,-1.3555331500999999,-0.30104337340000004,-3.5833429608,8.8107379571,0.4738760028,3,2.2807301494,0.41460856450000005,1.6495369180000001,-0.4266151799,4.2598052718,0.37368251259999996,1.9201813201,-1.6872506104,0.3870967742,0.033028809900000004,0.0004245551,2.9718332651,0.5940023718,0.3783073047,4.8290533042,0.27136985610000003,1.4244926653,-0.9401112438,254.0,5.0,4.7,226.0,3.4503994721,0.2844225613,1.8259268772,-1.0558727888,228.5,248.1666666667,4.8451447774,0.2871654113,1.9622293385,19.6666666667,0.2601695101,0.3616972115,3.8893716699,0.3337823377,2.1777454099,-1.4342597075,-0.17542299660000002,2.9953466126999997,0.3325589295,1.7827869577000002,-0.3157653172,2668.1,20,3,2023.0833333332998,-1.0805893345,0.5069031214999999,-1.2838602301,0.12705031590000002,0.35602075180000003
s369,2.5667193737000003,-1.0800039715,0.0390802004,3.5726806363,1.5,10.777777777799999,2.9132764179,279.0,9.1304347826,2.8493116844,199.0,-0.39171960549999996,-0.7732925486000001,3.2729942753,0.45953622229999996,1.3979355846000001,-0.7489963209999999,0.29736389490000004,0.3929287109,0.2651748047,4.8688752075,0.2762711613,2.8039826908,0.0,0.6666666667000001,9.0416666667,0.32083333329999997,2,-0.0001666667,-2.4583333333,5.833333333300001,0.022804877999999997,1,-0.0009146341,-2.0280487805000003,0.033161067999999995,0.8742463394000001,6.1,4.2,1.5553091377,0.3872988868,1.9688236122999998,-0.6212948105,,-1.1100983575,-0.7740147659000001,-0.0892876196,3.1807471314,2.3718944385,0.054932353200000006,3.0154330333,-1.0705413209999999,3.8243251091,141.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.8884643555,0.0011158020000000002,0.898046875,0.0011191042,0.5555555556,0.25,0.25,0.158113883,0.037037037,0.0,0.0,0.11111111109999999,-1.1314624522,-0.2314496437,1.2249780472,0.4332189156,1.6949173696000002,-0.3831285117,277.3333333333,4.5135292122,0.38907477409999996,2.2769286204,-2.1407516898,-0.4491854549,-0.5847387605000001,0.1810399697,0.5833076172999999,6,1.1212699923,0.6890344087000001,1.6923381721000001,-0.1383729257,2.7122179727,0.42111475,1.7482294174000002,-1.7120181794,0.5257985258,0.0872279148,-0.00021924509999999997,9.1534862691,0.6891717740000001,0.2244144263,4.4440637939,0.3544051736,1.6619270408000002,-0.7863586185,366.0,5.4,3.7,270.0,2.4999780763999997,0.45046945369999997,1.6393123019,-0.8894935501000001,267.8333333333,240.6666666667,3.5118914236000003,0.4397742522,2.0769716653,-27.1666666667,-0.6859325031,0.4838962613,2.9489686831,0.4453451019,1.4999990499,-1.2453406926,-0.25806266510000003,1.4313207030000001,0.1241026491,2.6763089772999997,-0.11044510699999999,3247.7142857143,-9,7,6261.666666666701,,,,0.8356451978,0.4477476961
s372,2.75643299,-0.37816555310000005,0.0926700867,3.2026805556999998,4.05,43.3333333333,14.9744881087,754.0,21.3333333333,11.6315999608,364.0,-0.437569957,-0.8679927961,3.4063133873,0.3332649406,2.3740876792,-0.25022287649999997,0.0025570547,0.0126308594,0.0646953125,4.1200155739,0.2990824734,1.6747248456,0.33333333330000003,0.6666666667000001,12.916666666700001,-0.0833333333,1,-0.0033333333,-2.5,15.083333333299999,-0.0715364121,1,-0.0004555950000000001,-4.797513321499999,0.2499093341,0.77150621,8.3,7.3,2.396217472,0.5062894518000001,2.1299890035,-0.6175051047,0.0833333333,-5.44988387,-0.3733330342,0.0,5.320134937200001,7.9669006238,0.1437833051,4.6527606086,-0.4884848921,3.7122256308,205.0,2.3916188301,-2.7538603758,0.3492235958,5,0.7372843623,0.0014087123999999998,1.0,0.00174379,0.6944444444,0.0256124969,0.06403124240000001,0.06403124240000001,0.2592592593,0.33333333330000003,0.22222222219999999,0.22222222219999999,-1.0827386002,0.0687277448,2.451332629,0.5067391996,2.1928267757,-0.34944026990000004,156.5,5.283278635,0.32397082180000003,2.3983375894,-2.9642195571,-0.20711804739999998,-0.5772251391000001,1.5112467478,0.4806348897,13,1.68806618,0.5435187651,2.1358357586000003,-0.489622745,3.0964490652,0.4703123365,2.4135161227,-0.6900805661,0.39303482590000005,0.012470879099999999,-0.0032536834000000004,5.4799496822,0.5983706594,0.2481614032,4.7884622985,0.3259949205,1.7321140794999998,-0.7770133618999999,394.5,7.3,5.7,230.8333333333,2.9624862581999998,0.3768753431,3.3440051398,-0.5204787632,,,,,,,,,2.9227359475,0.3225199171,2.8186274652999996,-0.878925382,-0.24525443940000002,3.8127839206,0.3684626157,2.7322932135,-0.2866678878,2035.7424242424,-5,11,4426.9090909091,0.7418059681999999,0.5151847512000001,0.6734065779999999,0.8663507009999999,0.1630939526
s373,1.3860137013999998,-0.5643700922,0.0802056147,1.9270565275,1.05,38.0,4.6417081495,834.0,24.0,10.559356041000001,478.0,-0.3029582696,-0.7685948439,2.6626486483000003,0.41844488729999996,1.7680467569,-0.7015027842,0.0112361763,0.0269400635,0.31194921880000004,,,,0.5,0.1666666667,6.0,-0.033333333300000004,1,-0.0013333332999999998,-1.8333333333,10.75,-0.0064285714,0,-0.0016238095,-0.9357142856999999,0.037738356300000005,-0.1677407924,7.0,4.2,,,,,0.4166666667,-1.0203427199,-1.6372885779000002,-0.8933464270000001,2.0661134518,1.6324175411,0.1760167116,1.9894577576,-0.6036409714000001,2.3391795867000003,101.0,2.3916188301,-2.7538603758,0.3492235958,5,0.7457366943000001,0.0017198579999999999,0.9772750854,0.0019584770999999997,0.5,0.25,0.25,0.25,0.037037037,0.0,0.0,0.11111111109999999,-0.662478134,-0.2435277706,0.9530755251,0.4538584338,1.6013140564,-0.2556182311,,,,,,,7.2196410215,-7.4314110653,0.8287028634,11,0.7318995140000001,0.5000804522,2.7835808133,-0.2471804088,2.6879088004000002,0.48909825450000005,1.7835677803999999,-1.1145884869,0.348973607,0.002287631,0.002819157,1.0,0.0,0.1,2.0096884084999997,0.33739803490000003,1.8061535016,-1.1254242187999999,385.0,5.2,4.3,,,,,,214.1666666667,287.3333333333,2.1016748177,0.3482062003,1.4839313769,73.1666666667,0.7581895601,0.0467336594,0.5562338106,0.1230232938,1.6802685761000002,-0.39827662399999997,,,,,,2259.0388888889,-6,7,7160.727272727299,-0.9534279603,0.32328998330000003,-0.2526262131,0.1549043765,0.19108272829999998
s374,2.6569636449000003,-0.4724441952,0.1898950907,2.6236664074,2.9,45.368421052600006,10.9402951733,824.0,28.125,2.2766935088999998,423.0,-0.5027612192,-0.8113604325,3.1792201858999998,0.32870602120000003,1.518131475,-0.8071823186,2.8298200000000003e-05,0.0003321705,0.0015712891,4.6655342795,0.28058589559999997,1.2958585534,0.8333333333,0.1666666667,13.75,0.1333333333,3,-0.0143333333,-5.1666666667,9.2083333333,0.2743702771,3,-0.0108161209,-4.064231738,0.17222618620000002,0.450588655,9.1,8.6,2.9570250437,0.6014709068999999,1.9912488130000001,-0.33013111370000003,,-2.0724218244999997,3.3399413195,0.1910395678,4.9380558016,5.1277821337,0.281057013,2.1200812565000002,-1.1195720593,3.7262636324,224.0,2.3916188301,-2.7538603758,0.3492235958,5,0.8190433502000001,0.0015751381,0.9998046875,0.0021372092,0.7222222222,0.0002011893,0.0002011893,0.0006324555,0.8518518519,0.8888888889000001,0.8888888889000001,0.7777777778,-1.0594698179000002,-0.31841040449999997,2.1195221699,0.5162584637000001,1.4517365005,-0.3786488208,376.1666666667,4.3092895855,0.3461194493,0.9951068931,-2.0670288424,-0.2714156258,13.2140760026,7.524176769099999,0.3635486638,13,1.6853398758000002,0.6791549859999999,1.9564312164,-0.39308737439999997,3.64488125,0.4664179396,1.3731037950999998,-2.2336788716,0.4950980392,0.0020839745000000003,0.0017325377000000002,3.3253206682,0.5313582520000001,0.32519532770000004,4.3225216351,0.3090710902,1.2515463616,-0.7877091411,386.5,6.8,7.0,,,,,,,,,,,,,,2.5193721931999997,0.348168199,1.3180614549,-1.1324940674,-0.1780887892,2.9552035771,0.38343629799999995,1.8021892314,-0.2686913124,2250.7533333333,4,7,4215.25,0.5800526309,-0.2172436112,0.7031243612000001,0.8781447599000001,0.264771988
